Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	658033	1	OK	0.6702899	-0.0108977	-0.7285208	-0.1408906	8.064	13.747	-1320.005	0.1021154	0	Stray Markers	658033	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.147	-25.917	-1238.718
2	Port 2: NDI 8700340  s/n:34802401	658036	1	OK	0.6695537	-0.0083845	-0.7295152	-0.1394095	8.002	14.225	-1319.978	0.0974292	0	Stray Markers	658036	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.134	-25.844	-1238.635
2	Port 2: NDI 8700340  s/n:34802401	658039	1	OK	0.6695293	-0.0037823	-0.7301181	-0.1365421	7.907	15.629	-1320.016	0.1054211	0	Stray Markers	658039	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.142	-25.876	-1238.642
2	Port 2: NDI 8700340  s/n:34802401	658042	1	OK	0.6696449	-0.0009980	-0.7302512	-0.1353067	7.840	16.498	-1320.062	0.1002815	0	Stray Markers	658042	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.139	-25.842	-1238.632
2	Port 2: NDI 8700340  s/n:34802401	658045	1	OK	0.6687126	0.0008877	-0.7311418	-0.1351085	7.854	16.721	-1319.984	0.0997612	0	Stray Markers	658045	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.153	-25.893	-1238.680
2	Port 2: NDI 8700340  s/n:34802401	658048	1	OK	0.6688900	0.0000504	-0.7310681	-0.1346317	7.841	16.738	-1319.941	0.0994640	0	Stray Markers	658048	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.148	-25.926	-1238.752
2	Port 2: NDI 8700340  s/n:34802401	658051	1	OK	0.6688439	-0.0000024	-0.7311215	-0.1345704	7.837	16.806	-1319.952	0.0944496	0	Stray Markers	658051	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.173	-25.987	-1238.915
2	Port 2: NDI 8700340  s/n:34802401	658054	1	OK	0.6683503	0.0016470	-0.7316907	-0.1339172	7.794	17.279	-1320.006	0.1070622	0	Stray Markers	658054	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.170	-25.992	-1238.897
2	Port 2: NDI 8700340  s/n:34802401	658057	1	OK	0.6684113	0.0038764	-0.7318533	-0.1326732	7.735	18.304	-1320.029	0.1030590	0	Stray Markers	658057	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.153	-25.864	-1238.712
2	Port 2: NDI 8700340  s/n:34802401	658060	1	OK	0.6683612	0.0027118	-0.7318112	-0.1331852	7.740	18.335	-1320.109	0.0950980	0	Stray Markers	658060	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.143	-25.835	-1238.631
