Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	358424	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358424	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-81.653	80.448	-1175.628	OK	-41.825	-49.965	-1160.302
2	Port 2: NDI 8700340  s/n:34802401	358427	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358427	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-77.486	81.302	-1172.673	OK	-37.981	-49.170	-1157.040
2	Port 2: NDI 8700340  s/n:34802401	358430	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358430	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-73.445	82.012	-1170.367	OK	-34.190	-48.529	-1154.735
2	Port 2: NDI 8700340  s/n:34802401	358433	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358433	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-69.889	82.552	-1168.156	OK	-31.155	-48.169	-1152.645
2	Port 2: NDI 8700340  s/n:34802401	358436	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358436	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-66.823	83.012	-1165.537	OK	-28.815	-47.907	-1150.028
2	Port 2: NDI 8700340  s/n:34802401	358439	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358439	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-63.455	83.829	-1163.076	OK	-25.797	-47.194	-1147.573
2	Port 2: NDI 8700340  s/n:34802401	358442	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358442	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-60.504	84.771	-1161.040	OK	-23.771	-46.559	-1145.928
2	Port 2: NDI 8700340  s/n:34802401	358445	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358445	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-58.079	85.719	-1159.504	OK	-23.286	-46.225	-1145.260
2	Port 2: NDI 8700340  s/n:34802401	358448	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358448	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-55.892	86.818	-1158.358	OK	-23.768	-45.943	-1145.552
2	Port 2: NDI 8700340  s/n:34802401	358451	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358451	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-53.295	88.149	-1157.609	OK	-23.239	-45.279	-1146.830
2	Port 2: NDI 8700340  s/n:34802401	358454	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358454	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-50.452	89.532	-1156.504	OK	-22.056	-44.368	-1147.321
2	Port 2: NDI 8700340  s/n:34802401	358457	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358457	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-47.865	90.833	-1155.001	OK	-21.132	-43.486	-1147.130
2	Port 2: NDI 8700340  s/n:34802401	358460	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358460	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-45.654	91.970	-1152.797	OK	-21.007	-42.767	-1145.352
2	Port 2: NDI 8700340  s/n:34802401	358463	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358463	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-43.318	93.409	-1150.375	OK	-20.470	-41.637	-1142.792
2	Port 2: NDI 8700340  s/n:34802401	358466	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358466	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-40.187	95.310	-1148.074	OK	-18.010	-39.845	-1140.428
2	Port 2: NDI 8700340  s/n:34802401	358469	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358469	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-37.052	97.348	-1146.379	OK	-15.028	-37.835	-1139.006
2	Port 2: NDI 8700340  s/n:34802401	358472	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358472	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-34.447	99.148	-1145.824	OK	-12.664	-36.125	-1139.363
2	Port 2: NDI 8700340  s/n:34802401	358475	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358475	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-32.836	100.583	-1145.993	OK	-11.748	-34.849	-1140.602
2	Port 2: NDI 8700340  s/n:34802401	358478	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358478	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-32.864	101.496	-1146.027	OK	-13.432	-34.179	-1140.974
2	Port 2: NDI 8700340  s/n:34802401	358481	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358481	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-34.196	102.073	-1146.175	OK	-16.787	-33.877	-1141.072
2	Port 2: NDI 8700340  s/n:34802401	358484	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358484	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-35.299	102.593	-1146.804	OK	-19.115	-33.527	-1142.240
2	Port 2: NDI 8700340  s/n:34802401	358487	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358487	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-37.067	102.975	-1148.037	OK	-22.520	-33.364	-1144.327
2	Port 2: NDI 8700340  s/n:34802401	358490	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358490	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-38.590	103.301	-1149.493	OK	-25.103	-33.143	-1146.342
2	Port 2: NDI 8700340  s/n:34802401	358493	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358493	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-39.684	103.631	-1151.631	OK	-27.049	-32.910	-1149.070
2	Port 2: NDI 8700340  s/n:34802401	358496	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358496	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-40.949	104.063	-1154.400	OK	-28.935	-32.541	-1152.449
2	Port 2: NDI 8700340  s/n:34802401	358499	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358499	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-43.093	104.623	-1157.261	OK	-32.047	-32.068	-1155.586
2	Port 2: NDI 8700340  s/n:34802401	358502	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358502	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-45.582	105.258	-1160.816	OK	-35.594	-31.517	-1159.983
2	Port 2: NDI 8700340  s/n:34802401	358505	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358505	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-47.899	106.064	-1164.982	OK	-38.208	-30.734	-1164.946
2	Port 2: NDI 8700340  s/n:34802401	358508	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358508	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-50.452	106.943	-1169.258	OK	-40.981	-29.869	-1169.907
2	Port 2: NDI 8700340  s/n:34802401	358511	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358511	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-53.554	107.574	-1173.816	OK	-44.368	-29.255	-1175.259
2	Port 2: NDI 8700340  s/n:34802401	358514	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358514	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-57.545	107.959	-1178.204	OK	-49.074	-28.910	-1180.253
2	Port 2: NDI 8700340  s/n:34802401	358517	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358517	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-61.253	108.138	-1182.109	OK	-52.898	-28.744	-1184.133
2	Port 2: NDI 8700340  s/n:34802401	358520	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358520	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-65.198	108.047	-1185.932	OK	-56.940	-28.835	-1187.930
2	Port 2: NDI 8700340  s/n:34802401	358523	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358523	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-69.378	107.643	-1189.471	OK	-61.063	-29.250	-1191.114
2	Port 2: NDI 8700340  s/n:34802401	358526	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358526	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-73.604	106.930	-1192.627	OK	-65.105	-29.959	-1193.786
2	Port 2: NDI 8700340  s/n:34802401	358529	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358529	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-77.641	106.153	-1195.319	OK	-68.812	-30.713	-1195.811
2	Port 2: NDI 8700340  s/n:34802401	358532	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358532	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-80.379	105.513	-1197.406	OK	-70.016	-31.239	-1196.578
2	Port 2: NDI 8700340  s/n:34802401	358535	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358535	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-82.167	105.223	-1198.684	OK	-69.776	-31.336	-1195.566
2	Port 2: NDI 8700340  s/n:34802401	358538	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358538	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-83.421	105.122	-1199.491	OK	-68.830	-31.143	-1193.972
2	Port 2: NDI 8700340  s/n:34802401	358541	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358541	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-84.623	105.109	-1200.452	OK	-68.064	-30.854	-1193.066
2	Port 2: NDI 8700340  s/n:34802401	358544	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358544	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-85.711	105.105	-1201.549	OK	-67.410	-30.550	-1192.836
2	Port 2: NDI 8700340  s/n:34802401	358547	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358547	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-86.577	105.029	-1202.470	OK	-66.588	-30.310	-1192.648
2	Port 2: NDI 8700340  s/n:34802401	358550	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358550	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-87.332	104.792	-1202.981	OK	-65.612	-30.194	-1192.050
2	Port 2: NDI 8700340  s/n:34802401	358553	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358553	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-88.788	104.203	-1203.266	OK	-66.136	-30.542	-1191.337
2	Port 2: NDI 8700340  s/n:34802401	358556	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358556	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-90.360	103.312	-1203.698	OK	-66.847	-31.243	-1191.150
2	Port 2: NDI 8700340  s/n:34802401	358559	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358559	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-91.160	102.399	-1203.535	OK	-65.958	-31.751	-1189.901
2	Port 2: NDI 8700340  s/n:34802401	358562	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358562	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-91.973	101.621	-1202.731	OK	-65.314	-32.099	-1187.716
2	Port 2: NDI 8700340  s/n:34802401	358565	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358565	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-92.754	100.781	-1202.225	OK	-65.167	-32.677	-1186.687
2	Port 2: NDI 8700340  s/n:34802401	358568	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358568	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-92.474	99.784	-1201.276	OK	-63.151	-33.198	-1184.779
2	Port 2: NDI 8700340  s/n:34802401	358571	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358571	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-92.465	98.683	-1199.231	OK	-61.771	-33.807	-1181.374
2	Port 2: NDI 8700340  s/n:34802401	358574	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358574	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-92.319	97.540	-1196.612	OK	-60.253	-34.414	-1177.201
2	Port 2: NDI 8700340  s/n:34802401	358577	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358577	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-91.554	96.524	-1193.727	OK	-57.663	-34.710	-1172.648
2	Port 2: NDI 8700340  s/n:34802401	358580	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358580	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-90.725	95.677	-1191.124	OK	-55.286	-34.919	-1168.644
2	Port 2: NDI 8700340  s/n:34802401	358583	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358583	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-90.299	95.319	-1189.391	OK	-54.445	-35.117	-1166.627
2	Port 2: NDI 8700340  s/n:34802401	358586	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358586	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-88.756	95.692	-1188.477	OK	-52.577	-34.732	-1166.278
2	Port 2: NDI 8700340  s/n:34802401	358589	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358589	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-86.064	96.473	-1187.621	OK	-49.272	-33.890	-1165.939
2	Port 2: NDI 8700340  s/n:34802401	358592	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358592	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-83.909	96.794	-1187.085	OK	-47.734	-33.967	-1166.839
2	Port 2: NDI 8700340  s/n:34802401	358595	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358595	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-81.637	96.925	-1186.001	OK	-45.770	-34.113	-1167.092
2	Port 2: NDI 8700340  s/n:34802401	358598	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358598	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-79.790	96.628	-1183.463	OK	-44.521	-34.580	-1164.672
2	Port 2: NDI 8700340  s/n:34802401	358601	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358601	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-79.376	95.859	-1180.626	OK	-45.749	-35.823	-1162.053
2	Port 2: NDI 8700340  s/n:34802401	358604	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358604	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-79.574	95.231	-1177.881	OK	-48.106	-37.033	-1159.678
2	Port 2: NDI 8700340  s/n:34802401	358607	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358607	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-80.058	94.729	-1176.298	OK	-51.676	-38.457	-1159.841
2	Port 2: NDI 8700340  s/n:34802401	358610	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358610	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-80.171	94.360	-1175.581	OK	-54.910	-39.737	-1161.642
2	Port 2: NDI 8700340  s/n:34802401	358613	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358613	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-79.268	94.415	-1173.966	OK	-56.971	-40.386	-1161.994
2	Port 2: NDI 8700340  s/n:34802401	358616	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358616	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-76.925	94.737	-1172.039	OK	-56.629	-40.515	-1161.709
2	Port 2: NDI 8700340  s/n:34802401	358619	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358619	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-74.081	95.135	-1170.246	OK	-55.736	-40.485	-1161.214
2	Port 2: NDI 8700340  s/n:34802401	358622	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358622	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-71.622	95.544	-1169.645	OK	-55.804	-40.520	-1162.975
2	Port 2: NDI 8700340  s/n:34802401	358625	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	358625	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	2	OK	-69.409	96.082	-1170.337	OK	-56.428	-40.421	-1167.434
