Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 2: NDI 8700340  s/n:34802401	474764	1	OK	0.8018358	-0.1890353	-0.4449923	-0.3511508	72.245	64.038	-1248.808	0.0913413	0	Stray Markers	474764	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.397	-19.800	-1237.114
2	Port 2: NDI 8700340  s/n:34802401	474767	1	OK	0.8017127	-0.1890141	-0.4448672	-0.3516016	72.244	64.056	-1248.810	0.0898099	0	Stray Markers	474767	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.401	-19.800	-1237.126
2	Port 2: NDI 8700340  s/n:34802401	474770	1	OK	0.8019465	-0.1891898	-0.4446781	-0.3512129	72.246	64.083	-1248.780	0.0942290	0	Stray Markers	474770	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.397	-19.794	-1237.099
2	Port 2: NDI 8700340  s/n:34802401	474773	1	OK	0.8021878	-0.1892840	-0.4443105	-0.3510762	72.212	64.199	-1248.822	0.0959637	0	Stray Markers	474773	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.401	-19.805	-1237.091
2	Port 2: NDI 8700340  s/n:34802401	474776	1	OK	0.8027382	-0.1890316	-0.4442047	-0.3500866	72.176	64.508	-1248.813	0.0911379	0	Stray Markers	474776	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.404	-19.823	-1237.097
2	Port 2: NDI 8700340  s/n:34802401	474779	1	OK	0.8022743	-0.1889436	-0.4447065	-0.3505601	72.212	64.501	-1248.770	0.0918420	0	Stray Markers	474779	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.402	-19.866	-1237.220
2	Port 2: NDI 8700340  s/n:34802401	474782	1	OK	0.8022881	-0.1890758	-0.4448244	-0.3503076	72.189	64.491	-1248.791	0.0892695	0	Stray Markers	474782	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.416	-19.879	-1237.287
2	Port 2: NDI 8700340  s/n:34802401	474785	1	OK	0.8022252	-0.1890774	-0.4450535	-0.3501597	72.199	64.455	-1248.752	0.0870840	0	Stray Markers	474785	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.409	-19.881	-1237.269
2	Port 2: NDI 8700340  s/n:34802401	474788	1	OK	0.8021031	-0.1890690	-0.4452703	-0.3501684	72.170	64.471	-1248.799	0.0897517	0	Stray Markers	474788	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.419	-19.913	-1237.297
2	Port 2: NDI 8700340  s/n:34802401	474791	1	OK	0.8022109	-0.1892788	-0.4452152	-0.3498781	72.151	64.460	-1248.815	0.0976205	0	Stray Markers	474791	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.426	-19.915	-1237.401
2	Port 2: NDI 8700340  s/n:34802401	474794	1	OK	0.8022440	-0.1893523	-0.4451589	-0.3498339	72.174	64.471	-1248.790	0.0909356	0	Stray Markers	474794	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.415	-19.890	-1237.306
2	Port 2: NDI 8700340  s/n:34802401	474797	1	OK	0.8020157	-0.1891881	-0.4453214	-0.3502391	72.176	64.468	-1248.792	0.0883436	0	Stray Markers	474797	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.427	-19.925	-1237.440
2	Port 2: NDI 8700340  s/n:34802401	474800	1	OK	0.8022800	-0.1893703	-0.4451177	-0.3497940	72.134	64.482	-1248.855	0.0929271	0	Stray Markers	474800	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.418	-19.783	-1238.038
2	Port 2: NDI 8700340  s/n:34802401	474803	1	OK	0.8023014	-0.1893081	-0.4452322	-0.3496330	72.159	64.476	-1248.823	0.0926929	0	Stray Markers	474803	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.423	-19.935	-1237.362
2	Port 2: NDI 8700340  s/n:34802401	474806	1	OK	0.8023534	-0.1892763	-0.4452412	-0.3495193	72.157	64.499	-1248.854	0.0901591	0	Stray Markers	474806	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.426	-19.925	-1237.362
2	Port 2: NDI 8700340  s/n:34802401	474809	1	OK	0.8024253	-0.1894873	-0.4452396	-0.3492418	72.170	64.471	-1248.805	0.0933333	0	Stray Markers	474809	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.427	-19.927	-1237.415
2	Port 2: NDI 8700340  s/n:34802401	474812	1	OK	0.8022342	-0.1891886	-0.4454445	-0.3495813	72.136	64.519	-1248.891	0.0901657	0	Stray Markers	474812	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.440	-19.974	-1237.485
2	Port 2: NDI 8700340  s/n:34802401	474815	1	OK	0.8020016	-0.1890954	-0.4459238	-0.3495545	72.132	64.508	-1248.890	0.0882470	0	Stray Markers	474815	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.433	-19.882	-1238.237
2	Port 2: NDI 8700340  s/n:34802401	474818	1	OK	0.8020085	-0.1891927	-0.4460689	-0.3493009	72.143	64.496	-1248.875	0.0922405	0	Stray Markers	474818	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.440	-20.006	-1237.543
2	Port 2: NDI 8700340  s/n:34802401	474821	1	OK	0.8018648	-0.1891085	-0.4461932	-0.3495174	72.149	64.482	-1248.847	0.0892556	0	Stray Markers	474821	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.452	-20.026	-1237.598
2	Port 2: NDI 8700340  s/n:34802401	474824	1	OK	0.8021530	-0.1894272	-0.4458786	-0.3490849	72.120	64.494	-1248.881	0.0926380	0	Stray Markers	474824	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.440	-19.881	-1238.276
2	Port 2: NDI 8700340  s/n:34802401	474827	1	OK	0.8023274	-0.1896465	-0.4456417	-0.3488675	72.107	64.501	-1248.900	0.0956847	0	Stray Markers	474827	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.441	-20.015	-1237.521
2	Port 2: NDI 8700340  s/n:34802401	474830	1	OK	0.8022419	-0.1895679	-0.4456881	-0.3490474	72.106	64.514	-1248.924	0.0923386	0	Stray Markers	474830	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.453	-20.017	-1237.647
2	Port 2: NDI 8700340  s/n:34802401	474833	1	OK	0.8022344	-0.1895703	-0.4457275	-0.3490131	72.112	64.522	-1248.917	0.0951837	0	Stray Markers	474833	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.452	-20.024	-1237.584
2	Port 2: NDI 8700340  s/n:34802401	474836	1	OK	0.8023461	-0.1897773	-0.4456433	-0.3487513	72.089	64.516	-1248.941	0.0971521	0	Stray Markers	474836	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.448	-20.029	-1237.601
2	Port 2: NDI 8700340  s/n:34802401	474839	1	OK	0.8021224	-0.1895793	-0.4459222	-0.3490168	72.124	64.512	-1248.895	0.0920744	0	Stray Markers	474839	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.455	-20.050	-1237.667
2	Port 2: NDI 8700340  s/n:34802401	474842	1	OK	0.8017519	-0.1893340	-0.4462211	-0.3496189	72.146	64.540	-1248.887	0.0888004	0	Stray Markers	474842	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.456	-20.043	-1237.631
2	Port 2: NDI 8700340  s/n:34802401	474845	1	OK	0.8016726	-0.1894218	-0.4462879	-0.3496678	72.134	64.571	-1248.889	0.0897101	0	Stray Markers	474845	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.445	-20.016	-1237.531
2	Port 2: NDI 8700340  s/n:34802401	474848	1	OK	0.8015122	-0.1890563	-0.4465093	-0.3499505	72.092	64.714	-1248.931	0.0885440	0	Stray Markers	474848	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.443	-20.017	-1237.587
2	Port 2: NDI 8700340  s/n:34802401	474851	1	OK	0.8016921	-0.1891315	-0.4466227	-0.3493526	72.093	64.799	-1248.896	0.0936379	0	Stray Markers	474851	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.449	-20.022	-1237.577
2	Port 2: NDI 8700340  s/n:34802401	474854	1	OK	0.8018727	-0.1892948	-0.4463360	-0.3492160	72.071	64.803	-1248.914	0.0986672	0	Stray Markers	474854	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	70.445	-20.004	-1237.498
