Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	451280	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451280	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.159	-22.811	-1237.843
2	Port 2: NDI 8700340  s/n:34802401	451283	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451283	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.162	-22.834	-1237.924
2	Port 2: NDI 8700340  s/n:34802401	451286	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451286	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.159	-22.851	-1237.938
2	Port 2: NDI 8700340  s/n:34802401	451289	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451289	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.162	-22.839	-1237.896
2	Port 2: NDI 8700340  s/n:34802401	451292	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451292	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.175	-22.887	-1238.027
2	Port 2: NDI 8700340  s/n:34802401	451295	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451295	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.169	-22.884	-1237.983
2	Port 2: NDI 8700340  s/n:34802401	451298	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451298	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.177	-22.903	-1238.035
2	Port 2: NDI 8700340  s/n:34802401	451301	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451301	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.164	-22.873	-1237.911
2	Port 2: NDI 8700340  s/n:34802401	451304	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451304	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.161	-22.844	-1237.876
2	Port 2: NDI 8700340  s/n:34802401	451307	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451307	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.166	-22.842	-1237.890
2	Port 2: NDI 8700340  s/n:34802401	451310	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451310	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.152	-22.829	-1237.868
2	Port 2: NDI 8700340  s/n:34802401	451313	1	Too Few Markers	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Stray Markers	451313	1	Too Few Markers	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.168	-22.862	-1237.899
