Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	448103	1	OK	0.7959542	-0.0488814	-0.5862939	-0.1425730	11.220	-20.249	-1320.447	0.1215914	0	Stray Markers	448103	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.444	-24.123	-1239.634
2	Port 2: NDI 8700340  s/n:34802401	448106	1	OK	0.7951564	-0.0497957	-0.5869696	-0.1439218	11.139	-19.194	-1320.480	0.1232792	0	Stray Markers	448106	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.415	-24.058	-1239.372
2	Port 2: NDI 8700340  s/n:34802401	448109	1	OK	0.7937710	-0.0510492	-0.5881218	-0.1464046	11.127	-18.701	-1320.481	0.1280596	0	Stray Markers	448109	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.440	-24.130	-1239.643
2	Port 2: NDI 8700340  s/n:34802401	448112	1	OK	0.7922285	-0.0519086	-0.5894658	-0.1490287	11.106	-18.239	-1320.422	0.1152043	0	Stray Markers	448112	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.430	-24.082	-1239.491
2	Port 2: NDI 8700340  s/n:34802401	448115	1	OK	0.7913588	-0.0529818	-0.5902032	-0.1503476	11.036	-17.457	-1320.521	0.1277330	0	Stray Markers	448115	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.445	-24.115	-1239.584
2	Port 2: NDI 8700340  s/n:34802401	448118	1	OK	0.7893460	-0.0548317	-0.5918417	-0.1537848	11.048	-17.422	-1320.515	0.1373666	0	Stray Markers	448118	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.428	-24.094	-1239.498
2	Port 2: NDI 8700340  s/n:34802401	448121	1	OK	0.7874017	-0.0570043	-0.5935494	-0.1563590	11.032	-17.393	-1320.559	0.1260268	0	Stray Markers	448121	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.438	-24.113	-1239.554
2	Port 2: NDI 8700340  s/n:34802401	448124	1	OK	0.7861780	-0.0573229	-0.5947211	-0.1579400	10.992	-16.778	-1320.615	0.1224549	0	Stray Markers	448124	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.441	-24.132	-1239.672
2	Port 2: NDI 8700340  s/n:34802401	448127	1	OK	0.7858484	-0.0561366	-0.5951450	-0.1584086	10.903	-15.637	-1320.517	0.1346665	0	Stray Markers	448127	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.430	-24.095	-1239.574
2	Port 2: NDI 8700340  s/n:34802401	448130	1	OK	0.7860483	-0.0565972	-0.5947067	-0.1588985	10.805	-14.948	-1320.611	0.1138510	0	Stray Markers	448130	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.411	-24.055	-1239.386
2	Port 2: NDI 8700340  s/n:34802401	448133	1	OK	0.7859908	-0.0588030	-0.5942171	-0.1602087	10.757	-14.915	-1320.714	0.1194072	0	Stray Markers	448133	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.374	-24.001	-1239.192
2	Port 2: NDI 8700340  s/n:34802401	448136	1	OK	0.7861682	-0.0598525	-0.5937829	-0.1605584	10.705	-14.245	-1320.672	0.1324452	0	Stray Markers	448136	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.367	-24.009	-1239.294
2	Port 2: NDI 8700340  s/n:34802401	448139	1	OK	0.7865602	-0.0598218	-0.5934098	-0.1600287	10.592	-12.859	-1320.594	0.1321002	0	Stray Markers	448139	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.329	-23.957	-1239.042
2	Port 2: NDI 8700340  s/n:34802401	448142	1	OK	0.7871821	-0.0600255	-0.5925128	-0.1602182	10.470	-11.475	-1320.653	0.1310260	0	Stray Markers	448142	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.308	-23.935	-1238.930
2	Port 2: NDI 8700340  s/n:34802401	448145	1	OK	0.7879681	-0.0614886	-0.5912644	-0.1604112	10.399	-10.397	-1320.675	0.1273132	0	Stray Markers	448145	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.282	-23.877	-1238.750
2	Port 2: NDI 8700340  s/n:34802401	448148	1	OK	0.7891265	-0.0628700	-0.5894801	-0.1607480	10.324	-9.677	-1320.677	0.1189827	0	Stray Markers	448148	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.279	-23.882	-1238.744
2	Port 2: NDI 8700340  s/n:34802401	448151	1	OK	0.7902229	-0.0646373	-0.5876576	-0.1613329	10.296	-9.251	-1320.719	0.1345293	0	Stray Markers	448151	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.267	-23.883	-1238.762
2	Port 2: NDI 8700340  s/n:34802401	448154	1	OK	0.7909238	-0.0656735	-0.5863257	-0.1623227	10.251	-8.554	-1320.647	0.1205687	0	Stray Markers	448154	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.248	-23.861	-1238.652
2	Port 2: NDI 8700340  s/n:34802401	448157	1	OK	0.7919504	-0.0657797	-0.5851764	-0.1614193	10.096	-7.036	-1320.794	0.1222040	0	Stray Markers	448157	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.249	-23.848	-1238.666
2	Port 2: NDI 8700340  s/n:34802401	448160	1	OK	0.7920250	-0.0647553	-0.5854297	-0.1605466	10.007	-5.295	-1320.759	0.1274089	0	Stray Markers	448160	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.251	-23.876	-1238.701
2	Port 2: NDI 8700340  s/n:34802401	448163	1	OK	0.7911753	-0.0645463	-0.5865419	-0.1607607	10.004	-4.230	-1320.653	0.1204588	0	Stray Markers	448163	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.222	-23.810	-1238.421
2	Port 2: NDI 8700340  s/n:34802401	448166	1	OK	0.7898663	-0.0658640	-0.5878006	-0.1620608	9.956	-3.558	-1320.722	0.1094944	0	Stray Markers	448166	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.238	-23.844	-1238.628
