Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 2: NDI 8700340  s/n:34802401	454187	1	OK	0.7016701	0.1632119	-0.6621689	0.2062848	14.565	-39.878	-1318.296	0.0771113	0	Stray Markers	454187	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454190	1	OK	0.7014206	0.1628597	-0.6623876	0.2067091	14.573	-39.885	-1318.277	0.0791359	0	Stray Markers	454190	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454193	1	OK	0.7018724	0.1628369	-0.6620433	0.2062957	14.500	-39.895	-1318.431	0.0735294	0	Stray Markers	454193	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454196	1	OK	0.7018035	0.1629950	-0.6619922	0.2065690	14.466	-39.890	-1318.410	0.0810731	0	Stray Markers	454196	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454199	1	OK	0.7016387	0.1634204	-0.6621284	0.2063562	14.469	-39.888	-1318.373	0.0802866	0	Stray Markers	454199	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454202	1	OK	0.7015619	0.1631616	-0.6621915	0.2066196	14.468	-39.898	-1318.405	0.0826344	0	Stray Markers	454202	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454205	1	OK	0.7013052	0.1629295	-0.6623315	0.2072245	14.472	-39.910	-1318.404	0.0754613	0	Stray Markers	454205	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454208	1	OK	0.7014336	0.1629184	-0.6622564	0.2070385	14.476	-39.919	-1318.413	0.0775837	0	Stray Markers	454208	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454211	1	OK	0.7014749	0.1626025	-0.6621351	0.2075343	14.479	-39.929	-1318.474	0.0746211	0	Stray Markers	454211	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454214	1	OK	0.7014913	0.1627754	-0.6621513	0.2072915	14.475	-39.933	-1318.484	0.0760703	0	Stray Markers	454214	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454217	1	OK	0.7014256	0.1622000	-0.6621484	0.2079729	14.474	-39.924	-1318.450	0.0770255	0	Stray Markers	454217	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454220	1	OK	0.7010038	0.1618924	-0.6624927	0.2085376	14.488	-39.928	-1318.409	0.0773298	0	Stray Markers	454220	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454223	1	OK	0.7006200	0.1603356	-0.6628344	0.2099398	14.476	-39.939	-1318.507	0.0822596	0	Stray Markers	454223	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454226	1	OK	0.7009708	0.1608315	-0.6625439	0.2093056	14.486	-39.947	-1318.507	0.0767105	0	Stray Markers	454226	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454229	1	OK	0.7010809	0.1612758	-0.6623649	0.2091610	14.474	-39.943	-1318.522	0.0750657	0	Stray Markers	454229	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454232	1	OK	0.7007104	0.1607964	-0.6626032	0.2100153	14.491	-39.941	-1318.414	0.0777648	0	Stray Markers	454232	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454235	1	OK	0.7008753	0.1610985	-0.6623716	0.2099643	14.481	-39.924	-1318.430	0.0758476	0	Stray Markers	454235	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454238	1	OK	0.7008239	0.1605570	-0.6623514	0.2106133	14.485	-39.949	-1318.470	0.0787547	0	Stray Markers	454238	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454241	1	OK	0.7007357	0.1601395	-0.6622776	0.2114550	14.488	-39.946	-1318.482	0.0777174	0	Stray Markers	454241	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454244	1	OK	0.7003953	0.1586655	-0.6626454	0.2125388	14.486	-39.937	-1318.467	0.0742319	0	Stray Markers	454244	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454247	1	OK	0.7001452	0.1577578	-0.6628758	0.2133187	14.509	-39.945	-1318.450	0.0856950	0	Stray Markers	454247	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454250	1	OK	0.6999686	0.1566877	-0.6630573	0.2141212	14.574	-39.939	-1318.392	0.0778336	0	Stray Markers	454250	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454253	1	OK	0.6998106	0.1557476	-0.6631148	0.2151431	14.644	-39.947	-1318.319	0.0758094	0	Stray Markers	454253	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454256	1	OK	0.6993826	0.1554768	-0.6637254	0.2148479	14.971	-39.894	-1317.949	0.0759928	0	Stray Markers	454256	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454259	1	OK	0.6997935	0.1551004	-0.6632872	0.2151349	14.949	-39.880	-1318.024	0.0760567	0	Stray Markers	454259	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454262	1	OK	0.6997558	0.1551251	-0.6632784	0.2152666	14.950	-39.891	-1318.053	0.0765671	0	Stray Markers	454262	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454265	1	OK	0.6997133	0.1544436	-0.6631600	0.2162574	14.945	-39.895	-1318.096	0.0729255	0	Stray Markers	454265	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454268	1	OK	0.6995842	0.1539306	-0.6632481	0.2167702	14.968	-39.895	-1317.994	0.0762324	0	Stray Markers	454268	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454271	1	OK	0.6993772	0.1538610	-0.6634215	0.2169568	14.970	-39.893	-1317.987	0.0775201	0	Stray Markers	454271	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
2	Port 2: NDI 8700340  s/n:34802401	454274	1	OK	0.6990724	0.1537625	-0.6637757	0.2169257	14.977	-39.894	-1317.934	0.0803193	0	Stray Markers	454274	1	OK	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
